number,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
54113,Armenia,renewables_n_other,2019,0.01784527016,0.02111396616,35.5628,2957.09,53.0299761596556,4.409506906147884,0
54114,Aruba,all_energy_types,2019,0.01856476484799999,0.001306323648,3.20784,106.298,174.64829863214734,5.787310105242156,1.20493081
54115,Aruba,coal,2019,0,0,3.20784,106.298,174.64829863214734,5.787310105242156,0
54116,Aruba,natural_gas,2019,0,0,3.20784,106.298,174.64829863214734,5.787310105242156,0
54117,Aruba,petroleum_n_other_liquids,2019,0.0172584412,0,3.20784,106.298,174.64829863214734,5.787310105242156,1.2049308100031524
54119,Aruba,renewables_n_other,2019,0.001306323648,0.001306323648,3.20784,106.298,174.64829863214734,5.787310105242156,0
54120,Australia,all_energy_types,2019,6.394487619108519,18.95493672083794,1226.586,25407.68,251.67538394330057,5.213240342795792,410.865148205
54121,Australia,coal,2019,1.7104303437532538,12.165597637147725,1226.586,25407.68,251.67538394330057,5.213240342795792,166.9900280863814
54122,Australia,natural_gas,2019,1.827146280607688,5.4364798900636675,1226.586,25407.68,251.67538394330057,5.213240342795792,84.149358999
54123,Australia,petroleum_n_other_liquids,2019,2.40316023747922,0.8874504844265455,1226.586,25407.68,251.67538394330057,5.213240342795792,159.72576112
54125,Australia,renewables_n_other,2019,0.4537507572683577,0.4654087092,1226.586,25407.68,251.67538394330057,5.213240342795792,0
54126,Austria,all_energy_types,2019,1.5220260353460784,0.5674874989252223,467.708,8885.205,171.29892167328478,3.254222795731692,63.844027897
54127,Austria,coal,2019,0.0777984502725176,0,467.708,8885.205,171.29892167328478,3.254222795731692,10.384165498079478
54128,Austria,natural_gas,2019,0.33351804729430484,0.03348329184753187,467.708,8885.205,171.29892167328478,3.254222795731692,17.063722399
54129,Austria,petroleum_n_other_liquids,2019,0.581996516223845,0.02755373707769045,467.708,8885.205,171.29892167328478,3.254222795731692,36.39614
54131,Austria,renewables_n_other,2019,0.5287130215554108,0.50645047,467.708,8885.205,171.29892167328478,3.254222795731692,0
54132,Azerbaijan,all_energy_types,2019,0.6472366689189806,2.518580542592398,145.705,10041.2,64.45809952186796,4.442103352108579,33.285637886
54133,Azerbaijan,coal,2019,3.1615877978058e-4,0,145.705,10041.2,64.45809952186796,4.442103352108579,0.0057683879910546
54134,Azerbaijan,natural_gas,2019,0.4240116661392,0.8531902222062,145.705,10041.2,64.45809952186796,4.442103352108579,20.695090498
54135,Azerbaijan,petroleum_n_other_liquids,2019,0.2106613996,1.6485230279861982,145.705,10041.2,64.45809952186796,4.442103352108579,12.584779
54137,Azerbaijan,renewables_n_other,2019,0.0122474444,0.0168672924,145.705,10041.2,64.45809952186796,4.442103352108579,0
54138,Bahrain,all_energy_types,2019,0.8130655406214,1.1156651018182526,70.4457,1483.76,547.9764521360597,11.541734138796263,39.014442502
54139,Bahrain,coal,2019,0,0,70.4457,1483.76,547.9764521360597,11.541734138796263,0
54140,Bahrain,natural_gas,2019,0.6748270940214,0.6755929140048,70.4457,1483.76,547.9764521360597,11.541734138796263,31.503267502
54141,Bahrain,petroleum_n_other_liquids,2019,0.1374566246,0.4399898258134527,70.4457,1483.76,547.9764521360597,11.541734138796263,7.511175
54143,Bahrain,renewables_n_other,2019,7.81822e-4,8.2362e-5,70.4457,1483.76,547.9764521360597,11.541734138796263,0
54144,Bangladesh,all_energy_types,2019,1.616632735748046,1.1091070821938185,798.113,163021,9.916714630311716,2.025568729926772,90.78163083
54145,Bangladesh,coal,2019,0.17101818810205993,0.02129544989701131,798.113,163021,9.916714630311716,2.025568729926772,10.029380905906152
54146,Bangladesh,natural_gas,2019,1.1517384510379862,1.0545334585379873,798.113,163021,9.916714630311716,2.025568729926772,59.526546924
54147,Bangladesh,petroleum_n_other_liquids,2019,0.2600474638,0.02260337295081972,798.113,163021,9.916714630311716,2.025568729926772,21.225703
54149,Bangladesh,renewables_n_other,2019,0.033828632808,0.010674800808,798.113,163021,9.916714630311716,2.025568729926772,0
54150,Barbados,all_energy_types,2019,0.024030263052293,0.003049203384821,4.52673,286.99,83.73205704830481,5.30852581273745,1.702104465
54151,Barbados,coal,2019,0,0,4.52673,286.99,83.73205704830481,5.30852581273745,0
54152,Barbados,natural_gas,2019,7.74370852293e-4,5.51623467e-4,4.52673,286.99,83.73205704830481,5.30852581273745,0.039823575
54153,Barbados,petroleum_n_other_liquids,2019,0.02289973219999999,0.002141419917821,4.52673,286.99,83.73205704830481,5.30852581273745,1.6622808903591153
54155,Barbados,renewables_n_other,2019,3.5616e-4,3.5616e-4,4.52673,286.99,83.73205704830481,5.30852581273745,0
54156,Belarus,all_energy_types,2019,0.9691333127787114,0.08539150316922593,178.892,9449.62,102.55791373396087,5.417421197027879,56.523597698
54157,Belarus,coal,2019,0.01468719984219212,0,178.892,9449.62,102.55791373396087,5.417421197027879,1.661982030731321
54158,Belarus,natural_gas,2019,0.6826078328559,0.0025251430131,178.892,9449.62,102.55791373396087,5.417421197027879,36.502515667
54159,Belarus,petroleum_n_other_liquids,2019,0.2692263887,0.07306447407612593,178.892,9449.62,102.55791373396087,5.417421197027879,18.3591
54161,Belarus,renewables_n_other,2019,0.00261189138061929,0.00980188608,178.892,9449.62,102.55791373396087,5.417421197027879,0
54162,Belgium,all_energy_types,2019,2.6911279074035623,0.630353981382,557.634,11497.32,234.06566986076427,4.825975294554425,132.279624636
54163,Belgium,coal,2019,0.10127543459876202,0,557.634,11497.32,234.06566986076427,4.825975294554425,9.82993892332396
54164,Belgium,natural_gas,2019,0.6497186492198658,0,557.634,11497.32,234.06566986076427,4.825975294554425,34.392231713
54165,Belgium,petroleum_n_other_liquids,2019,1.3274879383305,0,557.634,11497.32,234.06566986076427,4.825975294554425,88.057454
54166,Belgium,nuclear,2019,0.428890885382,0.428890885382,557.634,11497.32,234.06566986076427,4.825975294554425,0
54167,Belgium,renewables_n_other,2019,0.1837549998724344,0.201463096,557.634,11497.32,234.06566986076427,4.825975294554425,0
54168,Belize,all_energy_types,2019,0.01231617632,0.00740675942,2.78824,390.339,31.552512867020717,4.417186583651335,0.577712955
54169,Belize,coal,2019,0,0,2.78824,390.339,31.552512867020717,4.417186583651335,0
54170,Belize,natural_gas,2019,0,0,2.78824,390.339,31.552512867020717,4.417186583651335,0
54171,Belize,petroleum_n_other_liquids,2019,0.0076453814,0.0035548445,2.78824,390.339,31.552512867020717,4.417186583651335,0.5777129545499713
54173,Belize,renewables_n_other,2019,0.00467079492,0.00385191492,2.78824,390.339,31.552512867020717,4.417186583651335,0
54174,Benin,all_energy_types,2019,0.09997977143553552,7.265664e-5,38.0152,11807.2,8.467695256753126,2.629994618877068,7.736424191
54175,Benin,coal,2019,0.00293864192625551,0,38.0152,11807.2,8.467695256753126,2.629994618877068,0.27877954345384576
54176,Benin,natural_gas,2019,7.0020696928e-4,0,38.0152,11807.2,8.467695256753126,2.629994618877068,0.037150648
54177,Benin,petroleum_n_other_liquids,2019,0.0925457739,0,38.0152,11807.2,8.467695256753126,2.629994618877068,7.420494
54179,Benin,renewables_n_other,2019,0.00379514864,7.265664e-5,38.0152,11807.2,8.467695256753126,2.629994618877068,0
54180,Bermuda,all_energy_types,2019,0.0110296034,0,6.64648,62.5574,176.31172970743668,1.6594653711438234,0.797279806
54181,Bermuda,coal,2019,0,0,6.64648,62.5574,176.31172970743668,1.6594653711438234,0
54182,Bermuda,natural_gas,2019,0,0,6.64648,62.5574,176.31172970743668,1.6594653711438234,0
54183,Bermuda,petroleum_n_other_liquids,2019,0.0110296034,0,6.64648,62.5574,176.31172970743668,1.6594653711438234,0.797279806
54185,Bermuda,renewables_n_other,2019,0,0,6.64648,62.5574,176.31172970743668,1.6594653711438234,0
54186,Bhutan,all_energy_types,2019,0.07639004001113224,0.08280515127961671,8.10603,762.867,100.13546268370796,9.423853601717765,0.967306365
54187,Bhutan,coal,2019,0.00337492991113223,0.00309654327961671,8.10603,762.867,100.13546268370796,9.423853601717765,0.32539320460899535
54188,Bhutan,natural_gas,2019,0,0,8.10603,762.867,100.13546268370796,9.423853601717765,0
54189,Bhutan,petroleum_n_other_liquids,2019,0.0089237379,0,8.10603,762.867,100.13546268370796,9.423853601717765,0.64191316
54191,Bhutan,renewables_n_other,2019,0.0640913722,0.079708608,8.10603,762.867,100.13546268370796,9.423853601717765,0
54192,Bolivia,all_energy_types,2019,0.311932658697,0.6942792443655301,89.7455,11513,27.09395107243985,3.475747070293218,18.335565837
54193,Bolivia,coal,2019,0,0,89.7455,11513,27.09395107243985,3.475747070293218,0
54194,Bolivia,natural_gas,2019,0.107716679917,0.565678338907,89.7455,11513,27.09395107243985,3.475747070293218,6.269280837
54195,Bolivia,petroleum_n_other_liquids,2019,0.1710889139,0.09278834157853012,89.7455,11513,27.09395107243985,3.475747070293218,12.066285
54197,Bolivia,renewables_n_other,2019,0.03312706488,0.03581256388,89.7455,11513,27.09395107243985,3.475747070293218,0
54198,Bosnia and Herzegovina,all_energy_types,2019,0.2373040737305843,0.15308856620793218,47.1135,3304.39,71.81478994022628,5.036859365799278,17.266938088
54199,Bosnia and Herzegovina,coal,2019,0.126301871770417,0.09688482644793216,47.1135,3304.39,71.81478994022628,5.036859365799278,11.990419555364324
54200,Bosnia and Herzegovina,natural_gas,2019,0.007830971472392,0,47.1135,3304.39,71.81478994022628,5.036859365799278,0.431389533
54201,Bosnia and Herzegovina,petroleum_n_other_liquids,2019,0.0706637811,0,47.1135,3304.39,71.81478994022628,5.036859365799278,4.845129
54203,Bosnia and Herzegovina,renewables_n_other,2019,0.0325074493877753,0.05620373976,47.1135,3304.39,71.81478994022628,5.036859365799278,0
54204,Botswana,all_energy_types,2019,0.07854526409711277,0.04722272332661528,36.97997,2302.775,34.10896162113657,2.123994803054539,6.188921367
54205,Botswana,coal,2019,0.03132195239711276,0.04717820332661528,36.97997,2302.775,34.10896162113657,2.123994803054539,3.132777551112082
54206,Botswana,natural_gas,2019,0,0,36.97997,2302.775,34.10896162113657,2.123994803054539,0
54207,Botswana,petroleum_n_other_liquids,2019,0.0434221797,0,36.97997,2302.775,34.10896162113657,2.123994803054539,3.056143815909416
54209,Botswana,renewables_n_other,2019,0.003801132,4.452e-5,36.97997,2302.775,34.10896162113657,2.123994803054539,0
54210,Brazil,all_energy_types,2019,12.557423835357312,12.713242877624022,3041.299,211246.2,59.44449573699935,4.128967206235662,453.443272227
54211,Brazil,coal,2019,0.6307871600928613,0.09108276110548084,3041.299,211246.2,59.44449573699935,4.128967206235662,68.47503768728932
54212,Brazil,natural_gas,2019,1.2122095578907557,0.8482136250473269,3041.299,211246.2,59.44449573699935,4.128967206235662,64.86363154
54213,Brazil,petroleum_n_other_liquids,2019,5.889385523507218,6.173854597991214,3041.299,211246.2,59.44449573699935,4.128967206235662,320.104603
54214,Brazil,nuclear,2019,0.15767519636,0.15767519636,3041.299,211246.2,59.44449573699935,4.128967206235662,0
54215,Brazil,renewables_n_other,2019,4.667366397506477,5.44241669712,3041.299,211246.2,59.44449573699935,4.128967206235662,0
54216,British Virgin Islands,all_energy_types,2019,0.002406731032,1.3872432e-5,1.44981,30.0137,80.1877486614446,1.6600320262655106,0.216635316
54217,British Virgin Islands,coal,2019,0,0,1.44981,30.0137,80.1877486614446,1.6600320262655106,0
54218,British Virgin Islands,natural_gas,2019,0,0,1.44981,30.0137,80.1877486614446,1.6600320262655106,0
54219,British Virgin Islands,petroleum_n_other_liquids,2019,0.0023928586,0,1.44981,30.0137,80.1877486614446,1.6600320262655106,0.2166353158910171
54221,British Virgin Islands,renewables_n_other,2019,1.3872432e-5,1.3872432e-5,1.44981,30.0137,80.1877486614446,1.6600320262655106,0
54222,Brunei,all_energy_types,2019,0.1798366962608,0.7275022125763975,26.6516,433.149,415.1843736469437,6.747688553812904,10.22519768
54223,Brunei,coal,2019,0,0,26.6516,433.149,415.1843736469437,6.747688553812904,0
54224,Brunei,natural_gas,2019,0.1426597114608,0.4734535002372,26.6516,433.149,415.1843736469437,6.747688553812904,7.977883709
54225,Brunei,petroleum_n_other_liquids,2019,0.0371591768,0.2540309043391975,26.6516,433.149,415.1843736469437,6.747688553812904,2.2473139708619887
54227,Brunei,renewables_n_other,2019,1.7808e-5,1.7808e-5,26.6516,433.149,415.1843736469437,6.747688553812904,0
54228,Bulgaria,all_energy_types,2019,0.7332243199908047,0.4503569411701565,149.2549,6969.69,105.2018554614057,4.912564478558524,41.542759685
54229,Bulgaria,coal,2019,0.20847184189998283,0.1954167058087338,149.2549,6969.69,105.2018554614057,4.912564478558524,22.481787707990566
54230,Bulgaria,natural_gas,2019,0.1063473695608,0.00138467988543,149.2549,6969.69,105.2018554614057,4.912564478558524,6.027753255
54231,Bulgaria,petroleum_n_other_liquids,2019,0.1917931974,0.00214578779599269,149.2549,6969.69,105.2018554614057,4.912564478558524,13.033218722
54232,Bulgaria,nuclear,2019,0.174654214,0.174654214,149.2549,6969.69,105.2018554614057,4.912564478558524,0
54233,Bulgaria,renewables_n_other,2019,0.05195769713002186,0.07675555368,149.2549,6969.69,105.2018554614057,4.912564478558524,0
54234,Burkina Faso,all_energy_types,2019,0.0660440724,0.00191436,39.3968,20333.3,3.248074459138458,1.6763816452097633,4.391342618
54235,Burkina Faso,coal,2019,0,0,39.3968,20333.3,3.248074459138458,1.6763816452097633,0
54236,Burkina Faso,natural_gas,2019,0,0,39.3968,20333.3,3.248074459138458,1.6763816452097633,0
54237,Burkina Faso,petroleum_n_other_liquids,2019,0.0620825124,0,39.3968,20333.3,3.248074459138458,1.6763816452097633,4.391342618295
54239,Burkina Faso,renewables_n_other,2019,0.00396156,0.00191436,39.3968,20333.3,3.248074459138458,1.6763816452097633,0
54240,Burma,all_energy_types,2019,0.5771641983724072,0.8169968267344525,275.791,54067.4,10.674902036576702,2.0927593662317014,32.968880216
54241,Burma,coal,2019,0.04065764104102983,0.03292474907082485,275.791,54067.4,10.674902036576702,2.0927593662317014,3.206584998058846
54242,Burma,natural_gas,2019,0.1344608487912,0.6592311136884,275.791,54067.4,10.674902036576702,2.0927593662317014,9.294336218
54243,Burma,petroleum_n_other_liquids,2019,0.2983540289,0.0178959103752277,275.791,54067.4,10.674902036576702,2.0927593662317014,20.467959
54245,Burma,renewables_n_other,2019,0.10369167964017734,0.1069450536,275.791,54067.4,10.674902036576702,2.0927593662317014,0
54246,Burundi,all_energy_types,2019,0.012540838052,0.002081648352,8.84175,11536.2,1.0870856999705276,1.4183660533265474,0.67983302
54247,Burundi,coal,2019,0,0,8.84175,11536.2,1.0870856999705276,1.4183660533265474,0
54248,Burundi,natural_gas,2019,0,0,8.84175,11536.2,1.0870856999705276,1.4183660533265474,0
54249,Burundi,petroleum_n_other_liquids,2019,0.0101179897,0,8.84175,11536.2,1.0870856999705276,1.4183660533265474,0.67983302
54251,Burundi,renewables_n_other,2019,0.002422848352,0.002081648352,8.84175,11536.2,1.0870856999705276,1.4183660533265474,0
54252,Cabo Verde,all_energy_types,2019,0.0145917944,7.92456e-4,3.77316,549.825,26.538979493475196,3.867260969585175,1.001529634
54253,Cabo Verde,coal,2019,0,0,3.77316,549.825,26.538979493475196,3.867260969585175,0
54254,Cabo Verde,natural_gas,2019,0,0,3.77316,549.825,26.538979493475196,3.867260969585175,0
54255,Cabo Verde,petroleum_n_other_liquids,2019,0.0137993384,0,3.77316,549.825,26.538979493475196,3.867260969585175,1.0015296339076718
54257,Cabo Verde,renewables_n_other,2019,7.92456e-4,7.92456e-4,3.77316,549.825,26.538979493475196,3.867260969585175,0
54258,Cambodia,all_energy_types,2019,0.22469348641529585,0.0375241272,69.1922,16482.4,13.632328205558402,3.2473817340003035,11.890895952
54259,Cambodia,coal,2019,0.04976619841529581,0,69.1922,16482.4,13.632328205558402,3.2473817340003035,4.096287951911915
54260,Cambodia,natural_gas,2019,0,0,69.1922,16482.4,13.632328205558402,3.2473817340003035,0
54261,Cambodia,petroleum_n_other_liquids,2019,0.1269522048,0,69.1922,16482.4,13.632328205558402,3.2473817340003035,7.794607999988951
54263,Cambodia,renewables_n_other,2019,0.0479750832,0.0375241272,69.1922,16482.4,13.632328205558402,3.2473817340003035,0
54264,Cameroon,all_energy_types,2019,0.16053274132133993,0.2973821982338688,88.9149,25885.9,6.201551474792838,1.8054650156648653,7.245713401
54265,Cameroon,coal,2019,0,0,88.9149,25885.9,6.201551474792838,1.8054650156648653,0
54266,Cameroon,natural_gas,2019,0.03646402942133993,0.0990354959222098,88.9149,25885.9,6.201551474792838,1.8054650156648653,2.151580401
54267,Cameroon,petroleum_n_other_liquids,2019,0.0759222839,0.15026510231165896,88.9149,25885.9,6.201551474792838,1.8054650156648653,5.094133
54269,Cameroon,renewables_n_other,2019,0.048146428,0.0480816,88.9149,25885.9,6.201551474792838,1.8054650156648653,0
54270,Canada,all_energy_types,2019,14.97790517950626,23.5186004308814,1737.87,37601.23,398.3355113517898,8.61854176636127,613.089866972
54271,Canada,coal,2019,0.542489986368737,1.2059688551308847,1737.87,37601.23,398.3355113517898,8.61854176636127,59.42010636306554
54272,Canada,natural_gas,2019,4.611305027350553,6.646816079688351,1737.87,37601.23,398.3355113517898,8.61854176636127,245.386044681
54273,Canada,petroleum_n_other_liquids,2019,5.084958301604275,10.744366071845963,1737.87,37601.23,398.3355113517898,8.61854176636127,308.283715928
54274,Canada,nuclear,2019,1.0725113570962015,1.0725113570962015,1737.87,37601.23,398.3355113517898,8.61854176636127,0
54275,Canada,renewables_n_other,2019,3.666640507086494,3.84893806712,1737.87,37601.23,398.3355113517898,8.61854176636127,0
54276,Cayman Islands,all_energy_types,2019,0.01139856546,1.4393316e-4,3.77842,64.9202,175.57810142297774,3.0167544793855634,0.667298
54277,Cayman Islands,coal,2019,0,0,3.77842,64.9202,175.57810142297774,3.0167544793855634,0
54278,Cayman Islands,natural_gas,2019,0,0,3.77842,64.9202,175.57810142297774,3.0167544793855634,0
54279,Cayman Islands,petroleum_n_other_liquids,2019,0.0112546323,0,3.77842,64.9202,175.57810142297774,3.0167544793855634,0.6672979999850652
54281,Cayman Islands,renewables_n_other,2019,1.4393316e-4,1.4393316e-4,3.77842,64.9202,175.57810142297774,3.0167544793855634,0
54282,Central African Republic,all_energy_types,2019,0.0053177662,0.0013356,4.13773,4751.85,1.119093868703768,1.285189270445389,0.278282
54283,Central African Republic,coal,2019,0,0,4.13773,4751.85,1.119093868703768,1.285189270445389,0
54284,Central African Republic,natural_gas,2019,0,0,4.13773,4751.85,1.119093868703768,1.285189270445389,0
54285,Central African Republic,petroleum_n_other_liquids,2019,0.0039821662,0,4.13773,4751.85,1.119093868703768,1.285189270445389,0.278282
54287,Central African Republic,renewables_n_other,2019,0.0013356,0.0013356,4.13773,4751.85,1.119093868703768,1.285189270445389,0
54288,Chad,all_energy_types,2019,0.0251233299,0.291612936,24.9406,15956.2,1.5745183627680777,1.0073266040111304,1.7162899
54289,Chad,coal,2019,0,0,24.9406,15956.2,1.5745183627680777,1.0073266040111304,0
54290,Chad,natural_gas,2019,0,0,24.9406,15956.2,1.5745183627680777,1.0073266040111304,0
54291,Chad,petroleum_n_other_liquids,2019,0.0250431939,0.2915328,24.9406,15956.2,1.5745183627680777,1.0073266040111304,1.7162899
54293,Chad,renewables_n_other,2019,8.0136e-5,8.0136e-5,24.9406,15956.2,1.5745183627680777,1.0073266040111304,0
54294,Chile,all_energy_types,2019,1.560052674194422,0.4322306133785894,439.69,18922.75,82.44323231001954,3.548074038969324,86.874650457
54295,Chile,coal,2019,0.26075531385466655,0.02622041132904313,439.69,18922.75,82.44323231001954,3.548074038969324,25.38278228350298
54296,Chile,natural_gas,2019,0.242901072976708,0.05397990199315283,439.69,18922.75,82.44323231001954,3.548074038969324,10.604137173
54297,Chile,petroleum_n_other_liquids,2019,0.72569699697703,0.01996220901639349,439.69,18922.75,82.44323231001954,3.548074038969324,50.887731
54299,Chile,renewables_n_other,2019,0.3306992903860176,0.33206809104,439.69,18922.75,82.44323231001954,3.548074038969324,0
54300,China,all_energy_types,2019,151.60888604436144,123.59135959298148,23128.34,1434512,105.68673252253132,6.555113166114016,10608.600386434
54301,China,coal,2019,91.36482829823228,87.63471318335526,23128.34,1434512,105.68673252253132,6.555113166114016,8546.287449820698
54302,China,natural_gas,2019,11.313870568,6.362312406014881,23128.34,1434512,105.68673252253132,6.555113166114016,548.698591813
54303,China,petroleum_n_other_liquids,2019,27.905785676,8.21524763305134,23128.34,1434512,105.68673252253132,6.555113166114016,1513.6143448
54304,China,nuclear,2019,3.381769768,3.381769768,23128.34,1434512,105.68673252253132,6.555113166114016,0
54305,China,renewables_n_other,2019,17.642631734129168,17.99731660256,23128.34,1434512,105.68673252253132,6.555113166114016,0
54306,Colombia,all_energy_types,2019,1.753107333274276,5.073328043963993,690.987,50225.2,34.904934838970796,2.5371061008011377,75.94596771
54307,Colombia,coal,2019,0.2463053481530604,2.214683289458737,690.987,50225.2,34.904934838970796,2.5371061008011377,10.178125329600666
54308,Colombia,natural_gas,2019,0.3894370616064046,0.3764520569134949,690.987,50225.2,34.904934838970796,2.5371061008011377,19.95179338
54309,Colombia,petroleum_n_other_liquids,2019,0.71024926319,1.952187218871761,690.987,50225.2,34.904934838970796,2.5371061008011377,45.816049
54311,Colombia,renewables_n_other,2019,0.4071156603248109,0.53000547872,690.987,50225.2,34.904934838970796,2.5371061008011377,0
54312,Comoros,all_energy_types,2019,0.0045497505,3.5616e-6,2.384,851.027,5.346188193794086,1.9084523909395976,0.301926504
54313,Comoros,coal,2019,0,0,2.384,851.027,5.346188193794086,1.9084523909395976,0
54314,Comoros,natural_gas,2019,0,0,2.384,851.027,5.346188193794086,1.9084523909395976,0
54315,Comoros,petroleum_n_other_liquids,2019,0.0045461889,0,2.384,851.027,5.346188193794086,1.9084523909395976,0.301926504
54317,Comoros,renewables_n_other,2019,3.5616e-6,3.5616e-6,2.384,851.027,5.346188193794086,1.9084523909395976,0
54318,Congo-Brazzaville,all_energy_types,2019,0.08692788392484,0.7664154790154,17.937,5382.29,16.150724677570327,4.846288895848804,4.4339781
54319,Congo-Brazzaville,coal,2019,0,0,17.937,5382.29,16.150724677570327,4.846288895848804,0
54320,Congo-Brazzaville,natural_gas,2019,0.05177194472484,0.05177194472484,17.937,5382.29,16.150724677570327,4.846288895848804,2.7268481
54321,Congo-Brazzaville,petroleum_n_other_liquids,2019,0.0256914072,0.70510735029056,17.937,5382.29,16.150724677570327,4.846288895848804,1.70713
54323,Congo-Brazzaville,renewables_n_other,2019,0.009464532,0.009536184,17.937,5382.29,16.150724677570327,4.846288895848804,0
54324,Congo-Kinshasa,all_energy_types,2019,0.11928103224579682,0.13348309430398478,80.9978,86840.5,1.3735645493266029,1.4726453341423698,2.641757936
54325,Congo-Kinshasa,coal,2019,4.6963174563682e-4,0,80.9978,86840.5,1.3735645493266029,1.4726453341423698,0.08437464099184494
54326,Congo-Kinshasa,natural_gas,2019,1.396320016e-5,1.396320016e-5,80.9978,86840.5,1.3735645493266029,1.4726453341423698,7.40841e-4
54327,Congo-Kinshasa,petroleum_n_other_liquids,2019,0.0363597693,0.05149890710382478,80.9978,86840.5,1.3735645493266029,1.4726453341423698,2.556642453972466
54329,Congo-Kinshasa,renewables_n_other,2019,0.082437668,0.081970224,80.9978,86840.5,1.3735645493266029,1.4726453341423698,0
54336,Costa Rica,all_energy_types,2019,0.22663028124463863,0.10046142792,94.3605,5046.06,44.91232392096777,2.4017494740345655,7.923880021
54337,Costa Rica,coal,2019,3.6570076589851738e-6,0,94.3605,5046.06,44.91232392096777,2.4017494740345655,0.0016432797170336
54338,Costa Rica,natural_gas,2019,0,0,94.3605,5046.06,44.91232392096777,2.4017494740345655,0
54339,Costa Rica,petroleum_n_other_liquids,2019,0.1260863266036,0,94.3605,5046.06,44.91232392096777,2.4017494740345655,7.922236741774
54341,Costa Rica,renewables_n_other,2019,0.10054029763337964,0.10046142792,94.3605,5046.06,44.91232392096777,2.4017494740345655,0
54342,Croatia,all_energy_types,2019,0.36475912689084233,0.14180544164829492,110.2903,4064.95,89.7327462553887,3.307263892571172,17.147887659
54343,Croatia,coal,2019,0.01688756841965741,0,110.2903,4064.95,89.7327462553887,3.307263892571172,1.4225004125562768
54344,Croatia,natural_gas,2019,0.10701122737200006,0.036886003266,110.2903,4064.95,89.7327462553887,3.307263892571172,5.409200246
54345,Croatia,petroleum_n_other_liquids,2019,0.1443892192,0.03018201566229493,110.2903,4064.95,89.7327462553887,3.307263892571172,10.316187
54347,Croatia,renewables_n_other,2019,0.09647111189918484,0.07473742272,110.2903,4064.95,89.7327462553887,3.307263892571172,0
54348,Cuba,all_energy_types,2019,0.3715685526254388,0.14512363925665542,152.228,11330.8,32.79279067898461,2.4408686485103845,22.496372604
54349,Cuba,coal,2019,7.613006386378479e-5,0,152.228,11330.8,32.79279067898461,2.4408686485103845,0.02505764566502436
54350,Cuba,natural_gas,2019,0.034192516896,0.034192516896,152.228,11330.8,32.79279067898461,2.4408686485103845,1.814325958
54351,Cuba,petroleum_n_other_liquids,2019,0.3290608667,0.10286409836065542,152.228,11330.8,32.79279067898461,2.4408686485103845,20.656989
54353,Cuba,renewables_n_other,2019,0.00823903896557499,0.008067024,152.228,11330.8,32.79279067898461,2.4408686485103845,0
54354,Cyprus,all_energy_types,2019,0.11892190713268976,0.00458556,33.8259,888.005,133.92031253505303,3.5157056318587165,8.226035335
54355,Cyprus,coal,2019,3.274332689752538e-6,0,33.8259,888.005,133.92031253505303,3.5157056318587165,3.9989841598342e-4
54356,Cyprus,natural_gas,2019,0,0,33.8259,888.005,133.92031253505303,3.5157056318587165,0
54357,Cyprus,petroleum_n_other_liquids,2019,0.1143330728,0,33.8259,888.005,133.92031253505303,3.5157056318587165,8.225635437
54359,Cyprus,renewables_n_other,2019,0.00458556,0.00458556,33.8259,888.005,133.92031253505303,3.5157056318587165,0
54360,Czech Republic,all_energy_types,2019,1.730213284965265,0.9978992060582436,410.036,10677.38,162.04474177797033,4.219661895456167,104.272224724
54361,Czech Republic,coal,2019,0.6072717721017581,0.5618048530982979,410.036,10677.38,162.04474177797033,4.219661895456167,63.23584553447711
54362,Czech Republic,natural_gas,2019,0.3155000358930017,0.00764506065153034,410.036,10677.38,162.04474177797033,4.219661895456167,15.93969319
54363,Czech Republic,petroleum_n_other_liquids,2019,0.44885215071751,0.0036849056284153,410.036,10677.38,162.04474177797033,4.219661895456167,25.096686
54364,Czech Republic,nuclear,2019,0.323279691,0.323279691,410.036,10677.38,162.04474177797033,4.219661895456167,0
54365,Czech Republic,renewables_n_other,2019,0.03530963525299514,0.10148469568,410.036,10677.38,162.04474177797033,4.219661895456167,0
54366,CÃ´te dâ€™Ivoire,all_energy_types,2019,0.212106033525,0.1916768186549739,141.232,25731.3,8.243113776801017,1.5018270188413392,10.798183713
54367,CÃ´te dâ€™Ivoire,coal,2019,0,0,141.232,25731.3,8.243113776801017,1.5018270188413392,0
54368,CÃ´te dâ€™Ivoire,natural_gas,2019,0.085715655025,0.08571537356382,141.232,25731.3,8.243113776801017,1.5018270188413392,3.740786713
54369,CÃ´te dâ€™Ivoire,petroleum_n_other_liquids,2019,0.1085155785,0.08465417309115394,141.232,25731.3,8.243113776801017,1.5018270188413392,7.057397
54371,CÃ´te dâ€™Ivoire,renewables_n_other,2019,0.0178748,0.021307272,141.232,25731.3,8.243113776801017,1.5018270188413392,0
54372,Denmark,all_energy_types,2019,0.7221965500121932,0.5454939169824893,308.2223,5816.505,124.16331628911058,2.343102851455567,36.120050677
54373,Denmark,coal,2019,0.03673331335313465,0,308.2223,5816.505,124.16331628911058,2.343102851455567,6.042494712284121
54374,Denmark,natural_gas,2019,0.1088424205177741,0.12120525140409696,308.2223,5816.505,124.16331628911058,2.343102851455567,6.209502965
